Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,AH,RH_type,id
2004-09-10,13:00:00,2.6,1146.5,-200,15.613286694674443,1167.75,417.0,857.5,165.0,1491.5,1118.0,33.325000762939,0.9535876017986268,Dry,4412
2004-09-10,14:00:00,1.9,1086.0,-200,12.602032076385091,1070.25,276.0,907.25,135.0,1422.5,923.5,33.025000572205,0.995931892900307,Dry,4413
2004-09-10,15:00:00,2.1,1077.0,-200,12.177840077441488,1055.75,280.0,908.25,143.0,1405.5,935.25,33.599999427795,1.0028863873724214,Dry,4414
2004-09-10,16:00:00,2.5,1110.0,-200,13.415907252484363,1097.5,365.0,881.75,153.0,1449.5,1009.25,34.875,1.0106178600345137,Dry,4415
2004-09-10,17:00:00,2.7,1146.25,-200,14.251397008327942,1124.75,363.0,846.0,149.0,1511.0,1015.5,33.375000953674,1.026996745907023,Dry,4416
2004-09-10,18:00:00,3.3,1211.0,-200,16.47884777047315,1194.25,393.0,797.25,164.0,1599.0,1187.5,31.64999961853,1.0410174694370025,Dry,4417
2004-09-10,19:00:00,3.2,1218.25,-200,17.372686467446645,1221.0,385.0,754.5,180.0,1599.0,1290.0,29.199999809265,1.0708955083854395,Dry,4418
2004-09-10,20:00:00,2.6,1136.25,-200,12.942853590314305,1081.75,307.0,823.5,159.0,1477.5,1129.75,27.700000286102,1.099106209896083,Ideal,4419
2004-09-10,21:00:00,1.4,1016.75,-200,8.221420840094932,908.25,194.0,932.25,119.0,1353.5,879.75,27.14999961853,1.099064815962131,Ideal,4420
2004-09-10,22:00:00,1.6,1062.5,-200,9.15795459328947,945.5,205.0,886.25,127.0,1390.75,996.0,26.02499961853,1.1070707260863177,Ideal,4421
2004-09-10,23:00:00,1.7,1083.25,-200,9.286930935153805,950.5,223.0,879.5,131.0,1392.5,1054.25,25.099999904633,1.1222361943538233,Ideal,4422
2004-09-11,00:00:00,1.6,1077.0,-200,10.44127242610416,994.0,176.0,829.25,101.0,1429.25,1081.0,24.275000095367,1.152509309168662,Ideal,4423
2004-09-11,01:00:00,-200.0,968.25,-200,6.248121985691788,823.25,-200.0,951.5,-200.0,1343.25,828.0,23.400000095367,1.1550601147109685,Ideal,4424
2004-09-11,02:00:00,-200.0,898.0,-200,4.164453121656529,719.75,-200.0,1059.0,-200.0,1259.0,660.75,23.199999809265,1.1560699093373625,Ideal,4425
2004-09-11,03:00:00,-200.0,858.5,-200,3.055992511572793,655.5,-200.0,1126.0,-200.0,1213.25,582.0,23.64999961853,1.1666530227571177,Ideal,4426
2004-09-11,04:00:00,-200.0,849.0,-200,2.3178983524617247,607.0,-200.0,1188.5,-200.0,1190.0,544.25,23.5,1.167689145356545,Ideal,4427
2004-09-11,05:00:00,-200.0,886.0,-200,3.0923265348316855,657.75,-200.0,1100.75,-200.0,1233.5,647.0,20.525000095367,1.1556708024914881,Ideal,4428
2004-09-11,06:00:00,-200.0,932.25,-200,3.9508862355878556,708.0,-200.0,1057.25,-200.0,1285.0,720.25,20.675000190735,1.1662688681129212,Ideal,4429
2004-09-11,07:00:00,-200.0,1143.75,-200,10.756034644035617,1005.5,-200.0,757.0,-200.0,1534.5,1207.0,19.925000190735,1.169374894561013,Slightly Elevated,4430
2004-09-11,08:00:00,-200.0,1221.5,-200,12.987594194106657,1083.25,-200.0,728.5,-200.0,1624.25,1273.25,21.324999809265,1.1824918199541583,Ideal,4431
2004-09-11,09:00:00,-200.0,1202.0,-200,10.292144855986233,988.5,-200.0,774.5,-200.0,1505.5,1302.75,24.0,1.1993146078808459,Ideal,4432
2004-09-11,10:00:00,-200.0,1322.75,-200,16.33046358954291,1189.75,-200.0,697.5,-200.0,1702.0,1478.5,28.724999904633,1.1768875727972243,Ideal,4433
2004-09-11,11:00:00,-200.0,1219.25,-200,12.720138818767603,1074.25,-200.0,805.0,-200.0,1532.25,1190.5,31.900000095367,1.147681066206336,Dry,4434
2004-09-11,12:00:00,-200.0,1121.25,-200,9.671880976865463,965.25,-200.0,899.0,-200.0,1386.25,931.75,33.800000190735,1.1331409240186345,Dry,4435
2004-09-11,13:00:00,-200.0,1095.5,-200,9.074532671522617,942.25,-200.0,893.0,-200.0,1366.0,826.0,32.699998855591,1.1044460830387663,Dry,4436
2004-09-11,14:00:00,-200.0,1018.75,-200,7.021221524297898,857.75,-200.0,989.25,-200.0,1270.25,631.25,32.975001335144,1.0512029870106119,Dry,4437
2004-09-11,15:00:00,-200.0,1045.25,-200,6.992541336076682,856.5,-200.0,993.5,-200.0,1308.25,598.25,33.875,1.0989175137028302,Dry,4438
2004-09-11,16:00:00,-200.0,1146.5,-200,9.501420645894049,958.75,-200.0,872.0,-200.0,1387.25,795.75,35.949999809265,1.1845368169192227,Dry,4439
2004-09-11,17:00:00,-200.0,1144.5,-200,9.823748670124626,971.0,-200.0,882.5,-200.0,1418.25,758.75,34.199999809265,1.1970098069105661,Dry,4440
2004-09-11,18:00:00,-200.0,1201.75,-200,11.716971682644164,1039.75,-200.0,814.75,-200.0,1506.25,886.0,31.974999427795,1.2751588574595278,Dry,4441
2004-09-11,19:00:00,-200.0,1283.25,-200,13.85780147898198,1112.0,-200.0,719.25,-200.0,1583.0,1071.0,29.349999904633,1.3104711315372566,Ideal,4442
2004-09-11,20:00:00,-200.0,1148.25,-200,8.725202678641901,928.5,-200.0,815.25,-200.0,1442.5,825.5,27.150000572205,1.347040839400222,Ideal,4443
2004-09-11,21:00:00,-200.0,1228.5,-200,10.92183820793345,1011.5,-200.0,743.25,-200.0,1562.25,1102.75,26.125,1.3704992352052514,Ideal,4444
2004-09-11,22:00:00,-200.0,1287.25,-200,12.286951048321209,1059.5,-200.0,716.25,-200.0,1595.25,1220.75,25.299999237061,1.4160675178312179,Ideal,4445
2004-09-11,23:00:00,-200.0,1285.25,-200,12.359922093052578,1062.0,-200.0,714.75,-200.0,1583.25,1448.5,24.625,1.442402322036847,Ideal,4446
2004-09-12,00:00:00,-200.0,1250.75,-200,12.148813918689237,1054.75,-200.0,701.25,-200.0,1601.5,1364.25,24.050000190735,1.4412488533064156,Ideal,4447
2004-09-12,01:00:00,-200.0,1120.25,-200,8.013772987090615,899.75,-200.0,810.5,-200.0,1462.25,1110.75,23.574999809265,1.446966771565898,Slightly Elevated,4448
2004-09-12,02:00:00,-200.0,1107.5,-200,8.431329041899918,916.75,-200.0,796.5,-200.0,1494.5,1129.25,22.02499961853,1.4584523624332293,Slightly Elevated,4449
2004-09-12,03:00:00,-200.0,961.0,-200,4.902415029941832,758.5,-200.0,942.75,-200.0,1374.5,798.75,22.449999809265,1.4378912699903812,Slightly Elevated,4450
2004-09-12,04:00:00,-200.0,950.0,-200,4.150678149020288,719.0,-200.0,982.0,-200.0,1372.0,770.5,21.60000038147,1.4227899197452385,Slightly Elevated,4451
2004-09-12,05:00:00,-200.0,900.5,-200,2.3322341627805625,608.0,-200.0,1104.75,-200.0,1299.25,645.5,21.75,1.4183820226825539,Slightly Elevated,4452
2004-09-12,06:00:00,-200.0,902.5,-200,2.4924066536793674,619.0,-200.0,1111.25,-200.0,1314.75,705.0,21.699999809265,1.4192335835550465,Slightly Elevated,4453
2004-09-12,07:00:00,-200.0,1024.25,-200,4.872897842883733,757.0,-200.0,923.0,-200.0,1422.5,907.5,20.60000038147,1.4350078212008188,Slightly Elevated,4454
2004-09-12,08:00:00,-200.0,1092.75,-200,6.5572069029204405,837.25,-200.0,829.5,-200.0,1479.75,1046.75,22.050000190735,1.4495214038341828,Slightly Elevated,4455
2004-09-12,09:00:00,-200.0,1097.0,-200,6.457164646441118,832.75,-200.0,853.25,-200.0,1470.25,1014.75,24.800000190735,1.4882814304242138,Ideal,4456
2004-09-12,10:00:00,-200.0,1126.25,-200,6.3853200900791585,829.5,-200.0,852.5,-200.0,1527.75,937.5,27.875,1.6017368228541464,Ideal,4457
2004-09-12,11:00:00,-200.0,1139.0,-200,5.623016070883024,794.0,-200.0,907.75,-200.0,1455.75,849.25,30.125,1.6211866559617627,Ideal,4458
2004-09-12,12:00:00,-200.0,1178.25,-200,6.435022132170863,831.75,-200.0,858.0,-200.0,1541.75,844.0,28.175000190735,1.8252990576813182,Ideal,4459
2004-09-12,13:00:00,-200.0,1243.25,-200,7.599353631659464,882.5,-200.0,745.25,-200.0,1659.5,1036.25,24.824999809265,2.176616311974383,High,4460
2004-09-12,14:00:00,-200.0,1017.0,-200,3.461428597119324,680.0,-200.0,995.75,-200.0,1420.75,729.25,27.825000286102,1.820917023126289,Ideal,4461
2004-09-12,15:00:00,-200.0,1048.0,-200,3.3225027974574513,671.75,-200.0,1050.0,-200.0,1437.75,555.75,25.400000095367,1.9168361162517678,Slightly Elevated,4462
2004-09-12,16:00:00,-200.0,1254.0,-200,6.611203722988175,839.66666666667,-200.0,787.33333333333,-200.0,1602.3333333333,846.0,26.133333206177,2.2310357155831864,Elevated,4463
2004-09-12,17:00:00,-200.0,1287.25,-200,8.276765149047742,910.5,-200.0,796.25,-200.0,1664.0,941.5,28.02499961853,1.9809730385013868,Slightly Elevated,4464
2004-09-12,18:00:00,-200.0,1215.25,-200,8.00770000240378,899.5,-200.0,823.25,-200.0,1604.0,901.5,27.35000038147,1.8403756235209603,Slightly Elevated,4465
2004-09-12,19:00:00,-200.0,1363.25,-200,12.631514722094039,1071.25,-200.0,697.25,-200.0,1762.75,1177.5,25.675000190735,1.814883928588795,Slightly Elevated,4466
2004-09-12,20:00:00,-200.0,1436.25,-200,17.4826527392749,1224.25,-200.0,609.0,-200.0,1886.25,1426.25,24.574999809265,1.8363080029023173,Elevated,4467
2004-09-12,21:00:00,-200.0,1364.75,-200,14.815040893310265,1142.75,-200.0,655.25,-200.0,1796.0,1393.5,24.22500038147,1.8381014289214577,Elevated,4468
2004-09-12,22:00:00,-200.0,1505.5,-200,23.26636661203572,1384.5,-200.0,554.5,-200.0,2260.0,1935.0,23.824999332428,1.8495094758660555,Elevated,4469
2004-09-12,23:00:00,-200.0,1227.25,-200,12.163323306748472,1055.25,-200.0,705.25,-200.0,1772.25,1359.5,23.049999713898,1.8020409766015772,Elevated,4470
2004-09-13,00:00:00,-200.0,1037.75,-200,7.211764180499058,866.0,-200.0,833.25,-200.0,1569.75,1061.0,23.049999713898,1.758936648619919,Elevated,4471
2004-09-13,01:00:00,-200.0,934.25,-200,4.610672747689357,743.5,-200.0,970.25,-200.0,1473.25,869.75,22.799999713898,1.7355300764909165,Elevated,4472
2004-09-13,02:00:00,-200.0,899.75,-200,3.790555459460099,699.0,-200.0,1036.25,-200.0,1452.25,798.75,21.025000095367,1.6873128524063739,Elevated,4473
2004-09-13,03:00:00,-200.0,870.25,-200,3.6721703843577305,692.25,-200.0,1069.75,-200.0,1443.0,778.75,20.375000476837,1.6733745324975609,High,4474
2004-09-13,04:00:00,-200.0,875.25,-200,4.041179811830766,713.0,-200.0,1026.75,-200.0,1435.5,809.25,19.449999809265,1.6417281444541172,High,4475
2004-09-13,05:00:00,-200.0,940.25,-200,5.51898105425066,789.0,-200.0,916.75,-200.0,1473.0,914.0,19.474999904633,1.6117766676994438,High,4476
2004-09-13,06:00:00,-200.0,1053.25,-200,8.326092924802344,912.5,-200.0,823.75,-200.0,1577.75,1033.0,19.675000190735,1.5925485479918668,High,4477
2004-09-13,07:00:00,-200.0,1509.25,-200,28.174846186372022,1507.5,-200.0,533.25,-200.0,2256.75,1572.25,20.375,1.576958844949922,Elevated,4478
2004-09-13,08:00:00,-200.0,1559.25,-200,32.08297940781754,1599.0,-200.0,498.0,-200.0,2373.75,1703.5,21.824999809265,1.5966234195447768,Elevated,4479
2004-09-13,09:00:00,-200.0,1312.5,-200,17.69495715849636,1230.5,-200.0,625.5,-200.0,1888.5,1455.0,22.974999904633,1.6652337953958978,Elevated,4480
2004-09-13,10:00:00,3.1,1371.5,-200,18.398967235422145,1251.0,475.0,608.75,138.0,1889.75,1588.0,25.425000190735,1.6963145315105512,Slightly Elevated,4481
2004-09-13,11:00:00,2.9,1320.25,-200,16.346922458639206,1190.25,395.0,654.5,138.0,1825.25,1481.5,29.97500038147,1.7324413949305848,Ideal,4482
2004-09-13,12:00:00,3.0,1345.5,-200,18.21755709478531,1245.75,353.0,639.25,138.0,1906.5,1457.5,32.64999961853,1.6872003562187723,Ideal,4483
2004-09-13,13:00:00,3.0,1307.0,-200,17.891241329384005,1236.25,397.0,648.75,137.0,1868.75,1356.25,32.150000572205,1.614467785566472,Ideal,4484
2004-09-13,14:00:00,2.2,1156.5,-200,12.572578807441328,1069.25,274.0,736.5,120.0,1653.0,1099.75,32.050000190735,1.5690417571109863,Ideal,4485
2004-09-13,15:00:00,2.0,1154.0,-200,11.31290941623808,1025.5,505.0,773.0,208.0,1622.5,1211.75,32.599999427795,1.5361148189279576,Ideal,4486
2004-09-13,16:00:00,2.3,1171.75,-200,14.878242654505954,1144.75,275.0,734.5,128.0,1676.0,1049.25,35.22500038147,1.4111486231692827,Dry,4487
2004-09-13,17:00:00,3.1,1240.75,-200,18.511652582526064,1254.25,360.0,693.0,145.0,1735.0,1148.5,34.299999237061,1.315402923532689,Dry,4488
2004-09-13,18:00:00,-200.0,1378.75,-200,25.15398176196072,1433.0,-200.0,604.75,-200.0,1981.75,1370.0,31.525000572205,1.3638270294122148,Dry,4489
2004-09-13,19:00:00,6.2,1570.25,-200,35.89410084609858,1683.75,597.0,494.0,168.0,2289.25,1716.0,29.02499961853,1.4451588568768992,Ideal,4490
2004-09-13,20:00:00,4.7,1418.0,-200,26.676581221145483,1471.0,728.0,542.25,177.0,2063.5,1600.0,27.14999961853,1.4949407459273611,Ideal,4491
2004-09-13,21:00:00,3.0,1317.25,-200,19.940394484258096,1294.75,891.0,593.0,172.0,1883.0,1591.5,26.074999809265,1.5444710811866345,Ideal,4492
2004-09-13,22:00:00,2.1,1204.0,-200,14.59473877353001,1135.75,346.0,648.25,112.0,1781.5,1490.5,25.050000190735,1.5480201563045144,Ideal,4493
2004-09-13,23:00:00,1.0,1014.25,-200,6.918207216219388,853.25,98.0,842.5,39.0,1498.75,1084.0,26.02499961853,1.5374599883199846,Ideal,4494
2004-09-14,00:00:00,0.8,956.0,-200,5.612575310063474,793.5,144.0,896.25,68.0,1455.75,1006.5,24.72500038147,1.5116481428945414,Ideal,4495
2004-09-14,01:00:00,0.7,891.25,-200,3.941904751445938,707.5,110.0,1004.75,51.0,1382.25,823.0,24.775000095367,1.5091936401826973,Ideal,4496
2004-09-14,02:00:00,-200.0,855.5,-200,3.2065341115180237,664.75,-200.0,1061.25,-200.0,1375.25,787.5,23.525000095367,1.5034536022251,Slightly Elevated,4497
2004-09-14,03:00:00,-200.0,863.25,-200,3.861463962633157,703.0,-200.0,1032.0,-200.0,1403.25,791.0,20.75,1.5044410732955382,Elevated,4498
2004-09-14,04:00:00,-200.0,910.75,-200,4.634692795624324,744.75,-200.0,922.0,-200.0,1428.0,924.0,19.925000190735,1.5077570225211216,Elevated,4499
2004-09-14,05:00:00,-200.0,936.25,-200,5.021242735593165,764.5,-200.0,916.0,-200.0,1461.5,941.0,20.60000038147,1.508767076061247,Elevated,4500
2004-09-14,06:00:00,-200.0,1086.5,-200,9.632429311316118,963.75,-200.0,774.25,-200.0,1632.75,1103.0,21.349999904633,1.4918078414673606,Slightly Elevated,4501
2004-09-14,07:00:00,-200.0,1539.5,-200,27.781529162897186,1498.0,-200.0,519.25,-200.0,2300.5,1657.0,21.97500038147,1.519890303296453,Slightly Elevated,4502
2004-09-14,08:00:00,-200.0,1513.25,-200,32.14884367945396,1600.5,-200.0,468.5,-200.0,2382.25,1743.25,23.199999332428,1.555924107704885,Slightly Elevated,4503
2004-09-14,09:00:00,-200.0,1409.25,-200,20.936229776603973,1322.25,-200.0,561.75,-200.0,2003.5,1600.5,26.5,1.7130016955462193,Slightly Elevated,4504
2004-09-14,10:00:00,-200.0,1219.0,-200,11.774165410493623,1041.75,-200.0,699.0,-200.0,1749.5,1253.25,29.02499961853,1.7975643548153197,Ideal,4505
2004-09-14,11:00:00,-200.0,1285.75,-200,15.75886419696947,1172.25,-200.0,644.0,-200.0,1869.5,1294.5,30.075000286102,1.7601893692743302,Ideal,4506
2004-09-14,12:00:00,-200.0,1228.25,-200,15.815633162146005,1174.0,-200.0,667.5,-200.0,1788.25,1192.25,32.300001144409,1.7066564729609446,Ideal,4507
2004-09-14,13:00:00,-200.0,1140.25,-200,13.99618082423619,1116.5,-200.0,710.5,-200.0,1690.0,1045.75,33.200000762939,1.6899887902972046,Ideal,4508
2004-09-14,14:00:00,-200.0,1051.75,-200,8.172358854909016,906.25,-200.0,831.5,-200.0,1515.5,802.5,34.02499961853,1.759129885017345,Ideal,4509
2004-09-14,15:00:00,-200.0,1281.75,-200,13.704734690088378,1107.0,-200.0,681.5,-200.0,1791.0,1116.25,29.900000095367,1.8942113886280971,Ideal,4510
2004-09-14,16:00:00,-200.0,1377.5,-200,19.476854677471454,1281.75,-200.0,575.5,-200.0,2009.75,1347.0,27.724999904633,1.9669771970085694,Slightly Elevated,4511
2004-09-14,17:00:00,-200.0,1505.75,-200,26.676581221145483,1471.0,-200.0,517.5,-200.0,2199.5,1529.5,28.0,1.9604295195724513,Slightly Elevated,4512
2004-09-14,18:00:00,-200.0,1310.25,-200,18.659452705702712,1258.5,-200.0,620.0,-200.0,1926.0,1239.75,28.64999961853,1.8615661608162941,Ideal,4513
2004-09-14,19:00:00,-200.0,1204.0,-200,13.91923104013137,1114.0,-200.0,686.0,-200.0,1806.5,1091.75,24.849999427795,1.9066799901269869,Elevated,4514
2004-09-14,20:00:00,-200.0,1071.25,-200,6.652292699030296,841.5,-200.0,873.0,-200.0,1575.25,740.0,20.325000762939,1.8204262820659685,High,4515
2004-09-14,21:00:00,-200.0,966.75,-200,4.150678149020288,719.0,-200.0,980.25,-200.0,1490.0,669.5,19.650000095367,1.867391178032072,High,4516
2004-09-14,22:00:00,-200.0,946.75,-200,3.6070940024273646,688.5,-200.0,1008.5,-200.0,1453.75,639.75,20.574999809265,1.8884801531627144,High,4517
2004-09-14,23:00:00,-200.0,1011.25,-200,4.429862930483551,734.0,-200.0,967.0,-200.0,1496.75,917.5,19.199999809265,1.919481490632172,High,4518
2004-09-15,00:00:00,-200.0,970.75,-200,4.210510136054915,722.25,-200.0,949.0,-200.0,1472.0,803.75,20.450000286102,1.9359587323333023,High,4519
2004-09-15,01:00:00,-200.0,885.5,-200,2.615500324411001,627.25,-200.0,1081.5,-200.0,1405.0,693.5,21.449999809265,1.8683461086737447,High,4520
2004-09-15,02:00:00,-200.0,908.25,-200,3.084236487978836,657.25,-200.0,1012.5,-200.0,1460.0,795.5,20.525000095367,1.8678171421129461,High,4521
2004-09-15,03:00:00,-200.0,901.0,-200,2.991851350574233,651.5,-200.0,1013.0,-200.0,1467.75,803.5,20.700000286102,1.876351023206162,High,4522
2004-09-15,04:00:00,-200.0,914.5,-200,3.3517690595025225,673.5,-200.0,970.25,-200.0,1481.25,829.0,20.52499961853,1.8636384988594994,High,4523
2004-09-15,05:00:00,-200.0,939.75,-200,4.014000425351457,711.5,-200.0,960.75,-200.0,1499.25,848.0,20.60000038147,1.8271913542953209,High,4524
2004-09-15,06:00:00,-200.0,1047.75,-200,7.7903815648974515,890.5,-200.0,791.0,-200.0,1653.75,992.25,20.099999904633,1.8020022139102843,High,4525
2004-09-15,07:00:00,-200.0,1297.6666666667,-200,16.05446783433683,1181.3333333333,-200.0,643.66666666667,-200.0,1962.0,1255.6666666667,20.86666615804,1.7869696428100057,High,4526
2004-09-15,08:00:00,-200.0,1487.25,-200,27.575467715319913,1493.0,-200.0,492.0,-200.0,2344.75,1598.25,21.224999427795,1.8007085308395594,High,4527
2004-09-15,09:00:00,-200.0,1327.0,-200,17.763125201220774,1232.5,-200.0,581.75,-200.0,1968.0,1402.5,22.474999904633,1.8511129843116891,Elevated,4528
2004-09-15,10:00:00,-200.0,1362.75,-200,18.529014820026653,1254.75,-200.0,572.5,-200.0,1989.0,1497.0,23.724999904633,1.8682030512680423,Elevated,4529
2004-09-15,11:00:00,-200.0,1392.75,-200,21.5899528524379,1340.0,-200.0,529.25,-200.0,2080.0,1499.5,23.249999523163,1.924342670646065,Elevated,4530
2004-09-15,12:00:00,-200.0,1361.25,-200,21.000300346859888,1324.0,-200.0,540.25,-200.0,2044.25,1549.0,23.5,1.977572645234866,Elevated,4531
2004-09-15,13:00:00,-200.0,1288.75,-200,17.220914124412776,1216.5,-200.0,599.0,-200.0,1975.25,1373.75,24.075000286102,1.9370872800291643,Elevated,4532
2004-09-15,14:00:00,-200.0,1264.5,-200,16.149882816314935,1184.25,-200.0,619.0,-200.0,1929.75,1269.75,24.174999713898,1.9501190831273956,Elevated,4533
2004-09-15,15:00:00,-200.0,1339.0,-200,18.59853314728102,1256.75,-200.0,579.0,-200.0,2031.0,1360.0,24.575000286102,1.9459383976749824,Elevated,4534
2004-09-15,16:00:00,-200.0,1269.0,-200,17.153642068457117,1214.5,-200.0,608.25,-200.0,1938.75,1295.5,26.275000095367,1.9018102873237577,Slightly Elevated,4535
2004-09-15,17:00:00,3.3,1299.25,-200,17.338910220166625,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.925000190735,1.855697517744701,Slightly Elevated,4536
2004-09-15,18:00:00,6.1,1546.0,-200,28.643661475322215,1518.75,622.0,493.25,170.0,2265.25,1648.75,26.525000095367,1.733440018432057,Slightly Elevated,4537
2004-09-15,19:00:00,6.7,1571.0,-200,31.809165094044225,1592.75,615.0,469.25,173.0,2408.5,1686.0,25.074999809265,1.751054929941548,Slightly Elevated,4538
2004-09-15,20:00:00,4.4,1312.25,-200,20.101932471979794,1299.25,443.0,579.75,135.0,2015.5,1380.25,23.949999809265,1.7276063101621655,Slightly Elevated,4539
2004-09-15,21:00:00,1.9,1073.75,-200,9.15795459328947,945.5,219.0,767.25,93.0,1634.5,1079.0,23.14999961853,1.7562039754671928,Elevated,4540
2004-09-15,22:00:00,1.8,1127.25,-200,10.305664104042567,989.0,203.0,752.25,74.0,1723.5,1096.0,22.099999904633,1.767132197070977,Elevated,4541
2004-09-15,23:00:00,1.5,1040.25,-200,8.587110474608117,923.0,165.0,769.0,69.0,1639.5,1049.0,22.074999809265,1.7441461036091819,Elevated,4542
2004-09-16,00:00:00,1.6,1060.25,-200,8.624678823055866,924.5,339.0,772.0,109.0,1648.5,1160.5,21.125,1.7365828792651692,High,4543
2004-09-16,01:00:00,0.8,911.0,-200,4.794557233587375,753.0,103.0,934.25,55.0,1496.0,865.25,21.875,1.7394367658353982,Elevated,4544
2004-09-16,02:00:00,0.5,853.0,-200,2.5555026373923613,623.25,74.0,1107.25,49.0,1421.25,768.0,21.674999713898,1.7262405401869592,Elevated,4545
2004-09-16,03:00:00,0.7,915.25,-200,4.2614220782081835,725.0,-200.0,961.75,-200.0,1485.25,845.0,20.150000095367,1.7229122348320258,High,4546
2004-09-16,04:00:00,0.6,896.75,-200,4.510370306993502,738.25,72.0,935.5,42.0,1470.75,843.0,19.125,1.666822583279524,High,4547
2004-09-16,05:00:00,0.9,975.75,-200,6.607473744376966,839.5,180.0,844.0,50.0,1561.75,963.75,19.400000095367,1.6801670910773403,High,4548
2004-09-16,06:00:00,1.4,1065.75,-200,10.123793161712667,982.25,239.0,740.0,53.0,1698.5,1064.5,19.650000095367,1.6829155733216759,High,4549
2004-09-16,07:00:00,4.2,1434.5,-200,23.362129381293485,1387.0,664.0,544.0,86.0,2140.25,1467.25,19.900000572205,1.7082881204921283,High,4550
2004-09-16,08:00:00,4.1,1420.25,-200,25.025533216533265,1429.75,525.0,512.0,81.0,2193.5,1509.5,20.35000038147,1.7198468153512678,High,4551
2004-09-16,09:00:00,3.6,1365.25,-200,21.62703708737063,1341.0,543.0,548.75,96.0,2032.5,1517.5,21.599999904633,1.7254433713405142,Elevated,4552
2004-09-16,10:00:00,2.5,1170.75,-200,12.98013285612212,1083.0,390.0,694.5,96.0,1757.75,1276.25,22.949999809265,1.6330258463029552,Slightly Elevated,4553
2004-09-16,11:00:00,1.3,981.75,-200,6.849891943840394,850.25,217.0,887.5,79.0,1504.5,873.0,18.699999809265,1.560789906885043,High,4554
2004-09-16,12:00:00,1.7,1021.0,-200,10.036718472630536,979.0,248.0,798.25,95.0,1579.75,958.0,21.125,1.4443664092089825,Slightly Elevated,4555
2004-09-16,13:00:00,2.1,1043.75,-200,11.702691805887644,1039.25,333.0,770.5,127.0,1608.75,1075.75,23.299999713898,1.328135691251308,Ideal,4556
2004-09-16,14:00:00,1.7,1005.25,-200,9.843631831384473,971.75,279.0,834.0,102.0,1513.75,952.25,22.89999961853,1.320841244259702,Ideal,4557
2004-09-16,15:00:00,1.9,1021.0,-200,10.204454244911034,985.25,339.0,816.0,107.0,1524.25,977.0,23.25,1.3009541338718738,Ideal,4558
2004-09-16,16:00:00,2.3,1063.5,-200,11.96086428593333,1048.25,315.0,772.25,110.0,1574.0,1058.5,23.749999523163,1.3149832491549545,Ideal,4559
2004-09-16,17:00:00,3.3,1166.75,-200,17.703472052446337,1230.75,365.0,659.25,124.0,1744.75,1199.0,23.77499961853,1.3372706457988928,Ideal,4560
2004-09-16,18:00:00,3.5,1166.5,-200,18.825233696357706,1263.25,338.0,640.25,113.0,1790.25,1212.25,23.025000095367,1.3689470966187098,Ideal,4561
2004-09-16,19:00:00,3.6,1164.0,-200,17.584422512200096,1227.25,318.0,657.5,104.0,1800.25,1192.75,21.89999961853,1.3787270100308957,Slightly Elevated,4562
2004-09-16,20:00:00,2.9,1092.25,-200,13.796487791717952,1110.0,302.0,725.25,117.0,1640.75,1105.25,21.325000286102,1.3742473073444628,Slightly Elevated,4563
